Problem_ID,Subcat,problem_text,problem_latex,answer_latex
C_5x5_trace_018,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} 8 & 4 & -2 & -4 & 9 \\ 6 & -6 & 4 & -7 & 3 \\ -9 & 6 & 4 & -8 & 5 \\ 5 & 7 & 8 & 5 & 9 \\ 0 & -5 & 6 & -2 & -9 \end{bmatrix},\text{tr}(A) = 2
C_5x5_trace_019,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -3 & -2 & -5 & -8 & 7 \\ 0 & 2 & -5 & 7 & 1 \\ 7 & -1 & -1 & -3 & 2 \\ -4 & -3 & -6 & -5 & -2 \\ 1 & -4 & -4 & 0 & -8 \end{bmatrix},\text{tr}(A) = -15
C_5x5_trace_020,trace,Find the trace of the 5×5 matrix A.,A = \begin{bmatrix} -9 & 9 & 6 & -3 & 7 \\ -2 & -1 & -1 & 4 & 8 \\ -5 & 2 & 6 & 3 & -7 \\ 0 & -8 & 5 & -2 & -1 \\ 0 & -6 & -5 & -3 & 2 \end{bmatrix},\text{tr}(A) = -4
C_5x5_trans_001,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -1 & 6 & 4 & -9 & -8 \\ -4 & -7 & -8 & 1 & -3 \\ 0 & 5 & -8 & -6 & -3 \\ -9 & -2 & -3 & 7 & -4 \\ -7 & 7 & 1 & -1 & -1 \end{bmatrix},A^T = \begin{bmatrix} -1 & -4 & 0 & -9 & -7 \\ 6 & -7 & 5 & -2 & 7 \\ 4 & -8 & -8 & -3 & 1 \\ -9 & 1 & -6 & 7 & -1 \\ -8 & -3 & -3 & -4 & -1 \end{bmatrix}
C_5x5_trans_002,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} 4 & -4 & 5 & 8 & -7 \\ -2 & 2 & -5 & -9 & -1 \\ 7 & -7 & 8 & -4 & 2 \\ -4 & -6 & 9 & -7 & 4 \\ -8 & 1 & -1 & -4 & -1 \end{bmatrix},A^T = \begin{bmatrix} 4 & -2 & 7 & -4 & -8 \\ -4 & 2 & -7 & -6 & 1 \\ 5 & -5 & 8 & 9 & -1 \\ 8 & -9 & -4 & -7 & -4 \\ -7 & -1 & 2 & 4 & -1 \end{bmatrix}
C_5x5_trans_003,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} 0 & 9 & 2 & 0 & 7 \\ 9 & -6 & 2 & -5 & -4 \\ -3 & -6 & -7 & 0 & -9 \\ -7 & 0 & 0 & -6 & -9 \\ -3 & 2 & -9 & -2 & -2 \end{bmatrix},A^T = \begin{bmatrix} 0 & 9 & -3 & -7 & -3 \\ 9 & -6 & -6 & 0 & 2 \\ 2 & 2 & -7 & 0 & -9 \\ 0 & -5 & 0 & -6 & -2 \\ 7 & -4 & -9 & -9 & -2 \end{bmatrix}
C_5x5_trans_004,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -2 & 0 & -4 & -8 & -7 \\ 1 & -4 & 6 & -3 & 3 \\ 8 & 1 & -2 & 7 & -6 \\ -8 & -2 & 5 & -8 & 7 \\ -4 & -8 & 8 & 5 & 9 \end{bmatrix},A^T = \begin{bmatrix} -2 & 1 & 8 & -8 & -4 \\ 0 & -4 & 1 & -2 & -8 \\ -4 & 6 & -2 & 5 & 8 \\ -8 & -3 & 7 & -8 & 5 \\ -7 & 3 & -6 & 7 & 9 \end{bmatrix}
C_5x5_trans_005,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -3 & -5 & -3 & -1 & -3 \\ -8 & -5 & -5 & -6 & 3 \\ -1 & -5 & -3 & 3 & -1 \\ -1 & -4 & -4 & 5 & -5 \\ 0 & 2 & 5 & 9 & -6 \end{bmatrix},A^T = \begin{bmatrix} -3 & -8 & -1 & -1 & 0 \\ -5 & -5 & -5 & -4 & 2 \\ -3 & -5 & -3 & -4 & 5 \\ -1 & -6 & 3 & 5 & 9 \\ -3 & 3 & -1 & -5 & -6 \end{bmatrix}
C_5x5_trans_006,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} 1 & -2 & 1 & 0 & 4 \\ 3 & 3 & -4 & 3 & -7 \\ 9 & -4 & -6 & -7 & 0 \\ -8 & -5 & 5 & 8 & 5 \\ -7 & 9 & -6 & 9 & -7 \end{bmatrix},A^T = \begin{bmatrix} 1 & 3 & 9 & -8 & -7 \\ -2 & 3 & -4 & -5 & 9 \\ 1 & -4 & -6 & 5 & -6 \\ 0 & 3 & -7 & 8 & 9 \\ 4 & -7 & 0 & 5 & -7 \end{bmatrix}
C_5x5_trans_007,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -5 & 5 & 6 & -6 & -4 \\ -4 & -8 & 8 & -5 & 5 \\ 9 & 7 & 2 & 5 & 5 \\ 5 & 8 & -1 & 7 & -2 \\ 8 & 4 & 4 & -2 & 4 \end{bmatrix},A^T = \begin{bmatrix} -5 & -4 & 9 & 5 & 8 \\ 5 & -8 & 7 & 8 & 4 \\ 6 & 8 & 2 & -1 & 4 \\ -6 & -5 & 5 & 7 & -2 \\ -4 & 5 & 5 & -2 & 4 \end{bmatrix}
C_5x5_trans_008,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -7 & -8 & -8 & 6 & -2 \\ 1 & -4 & 5 & -5 & -4 \\ -2 & 5 & 8 & 7 & 6 \\ -5 & -3 & 8 & -3 & -9 \\ -8 & 1 & 3 & 6 & -5 \end{bmatrix},A^T = \begin{bmatrix} -7 & 1 & -2 & -5 & -8 \\ -8 & -4 & 5 & -3 & 1 \\ -8 & 5 & 8 & 8 & 3 \\ 6 & -5 & 7 & -3 & 6 \\ -2 & -4 & 6 & -9 & -5 \end{bmatrix}
C_5x5_trans_009,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -8 & 8 & -9 & 1 & 2 \\ 4 & -4 & 4 & 3 & -2 \\ 9 & -2 & 4 & 0 & 9 \\ 2 & -5 & -9 & -8 & 5 \\ -7 & -6 & -5 & -4 & 1 \end{bmatrix},A^T = \begin{bmatrix} -8 & 4 & 9 & 2 & -7 \\ 8 & -4 & -2 & -5 & -6 \\ -9 & 4 & 4 & -9 & -5 \\ 1 & 3 & 0 & -8 & -4 \\ 2 & -2 & 9 & 5 & 1 \end{bmatrix}
C_5x5_trans_010,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -6 & 3 & 9 & 4 & -4 \\ 8 & -8 & 6 & -1 & 6 \\ 4 & -6 & -5 & 6 & 0 \\ -5 & -1 & 4 & 8 & 9 \\ -4 & -3 & 6 & -2 & -3 \end{bmatrix},A^T = \begin{bmatrix} -6 & 8 & 4 & -5 & -4 \\ 3 & -8 & -6 & -1 & -3 \\ 9 & 6 & -5 & 4 & 6 \\ 4 & -1 & 6 & 8 & -2 \\ -4 & 6 & 0 & 9 & -3 \end{bmatrix}
C_5x5_trans_011,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -3 & 9 & 2 & 2 & 1 \\ -7 & -5 & 6 & -4 & -9 \\ -4 & 4 & -3 & 7 & 3 \\ 1 & -9 & 6 & 7 & -8 \\ -6 & -1 & -3 & 5 & -1 \end{bmatrix},A^T = \begin{bmatrix} -3 & -7 & -4 & 1 & -6 \\ 9 & -5 & 4 & -9 & -1 \\ 2 & 6 & -3 & 6 & -3 \\ 2 & -4 & 7 & 7 & 5 \\ 1 & -9 & 3 & -8 & -1 \end{bmatrix}
C_5x5_trans_012,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -8 & 9 & -2 & 2 & -5 \\ 0 & 2 & 0 & -8 & -2 \\ -7 & -9 & 6 & 2 & -4 \\ 9 & -3 & -9 & 1 & -9 \\ -2 & 8 & -3 & 6 & -3 \end{bmatrix},A^T = \begin{bmatrix} -8 & 0 & -7 & 9 & -2 \\ 9 & 2 & -9 & -3 & 8 \\ -2 & 0 & 6 & -9 & -3 \\ 2 & -8 & 2 & 1 & 6 \\ -5 & -2 & -4 & -9 & -3 \end{bmatrix}
C_5x5_trans_013,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} 4 & 8 & -1 & 5 & 9 \\ 8 & 2 & 6 & 3 & -9 \\ -3 & -3 & 5 & -5 & 0 \\ 2 & 1 & -9 & -4 & 7 \\ 0 & 0 & 0 & 0 & 8 \end{bmatrix},A^T = \begin{bmatrix} 4 & 8 & -3 & 2 & 0 \\ 8 & 2 & -3 & 1 & 0 \\ -1 & 6 & 5 & -9 & 0 \\ 5 & 3 & -5 & -4 & 0 \\ 9 & -9 & 0 & 7 & 8 \end{bmatrix}
C_5x5_trans_014,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -9 & 5 & -3 & -3 & -7 \\ 3 & -4 & 0 & -4 & 3 \\ -9 & 4 & -2 & -8 & 3 \\ -3 & 8 & -9 & 6 & -5 \\ -7 & 4 & -9 & 3 & -2 \end{bmatrix},A^T = \begin{bmatrix} -9 & 3 & -9 & -3 & -7 \\ 5 & -4 & 4 & 8 & 4 \\ -3 & 0 & -2 & -9 & -9 \\ -3 & -4 & -8 & 6 & 3 \\ -7 & 3 & 3 & -5 & -2 \end{bmatrix}
C_5x5_trans_015,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -4 & 0 & 2 & -3 & -4 \\ -7 & -4 & -3 & 0 & 0 \\ -3 & -1 & -6 & 8 & -1 \\ 5 & 6 & 1 & 2 & 7 \\ -7 & 6 & -5 & -6 & -2 \end{bmatrix},A^T = \begin{bmatrix} -4 & -7 & -3 & 5 & -7 \\ 0 & -4 & -1 & 6 & 6 \\ 2 & -3 & -6 & 1 & -5 \\ -3 & 0 & 8 & 2 & -6 \\ -4 & 0 & -1 & 7 & -2 \end{bmatrix}
C_5x5_trans_016,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -4 & -9 & 2 & 2 & 0 \\ 7 & 0 & 4 & 5 & -7 \\ 9 & -2 & 3 & 4 & -3 \\ -5 & 0 & 5 & -1 & -1 \\ -8 & -3 & 4 & -6 & -6 \end{bmatrix},A^T = \begin{bmatrix} -4 & 7 & 9 & -5 & -8 \\ -9 & 0 & -2 & 0 & -3 \\ 2 & 4 & 3 & 5 & 4 \\ 2 & 5 & 4 & -1 & -6 \\ 0 & -7 & -3 & -1 & -6 \end{bmatrix}
C_5x5_trans_017,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -8 & -5 & -6 & -4 & -5 \\ -5 & 1 & 3 & -1 & -7 \\ -1 & -4 & 1 & -2 & -8 \\ -1 & 9 & 5 & -5 & 6 \\ 6 & -9 & 4 & 1 & 9 \end{bmatrix},A^T = \begin{bmatrix} -8 & -5 & -1 & -1 & 6 \\ -5 & 1 & -4 & 9 & -9 \\ -6 & 3 & 1 & 5 & 4 \\ -4 & -1 & -2 & -5 & 1 \\ -5 & -7 & -8 & 6 & 9 \end{bmatrix}
C_5x5_trans_018,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} 8 & 0 & -3 & -1 & 7 \\ -7 & -4 & 7 & 0 & -6 \\ 2 & -5 & 4 & -2 & -4 \\ -4 & 5 & 1 & -6 & -3 \\ -3 & -9 & -5 & -8 & -1 \end{bmatrix},A^T = \begin{bmatrix} 8 & -7 & 2 & -4 & -3 \\ 0 & -4 & -5 & 5 & -9 \\ -3 & 7 & 4 & 1 & -5 \\ -1 & 0 & -2 & -6 & -8 \\ 7 & -6 & -4 & -3 & -1 \end{bmatrix}
C_5x5_trans_019,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -8 & -7 & 6 & -7 & -3 \\ -5 & 4 & 6 & 9 & 3 \\ -2 & 1 & 1 & -2 & -3 \\ -7 & 4 & -6 & -2 & -1 \\ 0 & 7 & -1 & -1 & -1 \end{bmatrix},A^T = \begin{bmatrix} -8 & -5 & -2 & -7 & 0 \\ -7 & 4 & 1 & 4 & 7 \\ 6 & 6 & 1 & -6 & -1 \\ -7 & 9 & -2 & -2 & -1 \\ -3 & 3 & -3 & -1 & -1 \end{bmatrix}
C_5x5_trans_020,transpose,Find the transpose of the 5×5 matrix A.,A = \begin{bmatrix} -6 & 5 & -9 & 3 & 6 \\ 0 & 8 & 6 & -8 & 8 \\ -6 & 3 & -2 & -7 & 6 \\ -7 & -1 & 7 & -4 & 7 \\ -2 & -6 & 8 & 1 & 7 \end{bmatrix},A^T = \begin{bmatrix} -6 & 0 & -6 & -7 & -2 \\ 5 & 8 & 3 & -1 & -6 \\ -9 & 6 & -2 & 7 & 8 \\ 3 & -8 & -7 & -4 & 1 \\ 6 & 8 & 6 & 7 & 7 \end{bmatrix}
